Descripción,Categoría ISO 25010,Estado del Requisito,Historia Relacionada,ID,Prioridad,Req ID,Tipo,Última Edición,Última Edición (tiempo)
FR-318: El sistema implementará controles de flujo (rate limiting) en las interfaces de datos para garantizar la disponibilidad del servicio y prevenir abusos de consumo.,Functional Suitability,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),318,Alta,FR-318,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
"FR-319: La API proporcionará metadatos estructurados sobre el esquema de los datos, facilitando el mapeo automático en herramientas de visualización externas.",Functional Suitability,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),319,Media,FR-319,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
"FR-320: El sistema ofrecerá documentación técnica automatizada de la API, accesible únicamente para usuarios autorizados de nivel operativo o gerencial.",Functional Suitability,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),320,Media,FR-320,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
FR-321: El sistema implementará una estrategia de versionado de API para asegurar la compatibilidad hacia atrás durante las actualizaciones del núcleo técnico.,Functional Suitability,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),321,Baja,FR-321,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
"NFR-322: Desempeño de Interfaz: Las consultas a la API de exportación deben resolverse en < 2 segundos, incluso para peticiones que involucren amplios rangos históricos de datos.",Performance Efficiency,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),322,Alta,NFR-322,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-323: Estándares de Seguridad: Las interfaces de datos deben cumplir con protocolos de protección contra ataques comunes y configuraciones de acceso de origen restringido.,Security,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),323,Alta,NFR-323,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-324: Seguridad en Tránsito: Todas las transferencias de información técnica a través de la API operarán bajo protocolos de cifrado de red robustos.,Security,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),324,Alta,NFR-324,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-325: Continuidad del Servicio: La infraestructura de la API debe garantizar niveles de disponibilidad industrial para soportar procesos de toma de decisiones en tiempo real.,Reliability,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),325,Alta,NFR-325,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-326: Gestión de Sobrecarga: El sistema implementará estrategias de regulación de tráfico para mitigar los efectos de picos de demanda o intentos de denegación de servicio.,Security,Aprobado,ADM-019: Sincronización de Datos con Herramientas BI (https://www.notion.so/ADM-019-Sincronizaci-n-de-Datos-con-Herramientas-BI-2c587c56a828805a9d29ddf7935a4a57?pvs=21),326,Media,NFR-326,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
FR-327: El sistema ejecutará un análisis periódico del historial de fallas y actividad de mantenimiento para generar sugerencias de optimización de frecuencias.,Functional Suitability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),327,Media,FR-327,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
"FR-328: El sistema proporcionará un tablero de visualización de sugerencias, permitiendo filtrar las recomendaciones por criticidad del activo y área operativa.",Usability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),328,Media,FR-328,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
"FR-329: El sistema categorizará las recomendaciones basándose en la confiabilidad detectada, permitiendo acciones de ajuste proactivo sobre el plan maestro.",Functional Suitability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),329,Baja,FR-329,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
FR-330: La aplicación de cualquier cambio de frecuencia sugerido requerirá una solicitud formal de ajuste con aprobación técnica obligatoria.,Functional Suitability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),330,Alta,FR-330,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
"FR-331: El sistema permitirá la desestimación justificada de sugerencias, consolidando los motivos para mejorar los criterios futuros de recomendación.",Functional Suitability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),331,Baja,FR-331,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
FR-332: El sistema calculará una estimación del impacto económico u operativo derivado de la implementación de las sugerencias PMO.,Functional Suitability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),332,Baja,FR-332,FR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-333: Eficiencia del Análisis: Los procesos de cálculo para la optimización de activos deben completarse en ventanas de tiempo que no interfieran con la disponibilidad operativa.,Performance Efficiency,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),333,Media,NFR-333,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-334: Transparencia Algorítmica: Cada sugerencia debe acompañarse de los indicadores técnicos de respaldo que justifican la recomendación de cambio.,Usability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),334,Media,NFR-334,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-335: Validación de Muestra: El sistema sólo emitirá recomendaciones cuando el registro histórico alcance el umbral mínimo de representatividad temporal definido.,Reliability,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),335,Media,NFR-335,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-336: Interactividad UI: El acceso y navegación por las sugerencias de optimización debe ser ágil para facilitar la revisión gerencial periódica.,Performance Efficiency,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),336,Media,NFR-336,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
NFR-337: Control de Acceso: Las funcionalidades de aprobación de optimizaciones estarán restringidas a perfiles con autoridad técnica validada.,Security,Aprobado,ADM-022: Sugerencias de Optimización (PMO) (https://www.notion.so/ADM-022-Sugerencias-de-Optimizaci-n-PMO-2c687c56a8288077a868ce5ee0cddaad?pvs=21),337,Alta,NFR-337,NFR,juan david julio serrano,"March 1, 2026 1:21 PM"
"FR-338: El sistema proporcionará una interfaz de configuración global estructurada en secciones funcionales como identidad corporativa, preferencias regionales y políticas de retención.",Functional Suitability,Aprobado,ADM-024: Configuración General del Sistema (https://www.notion.so/ADM-024-Configuraci-n-General-del-Sistema-2c787c56a82880e898ade2a7463bb60c?pvs=21),338,Media,FR-338,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-339: El sistema permitirá la personalización de los elementos de identidad visual de la plataforma, incluyendo la carga de logotipos institucionales.",Usability,Aprobado,ADM-024: Configuración General del Sistema (https://www.notion.so/ADM-024-Configuraci-n-General-del-Sistema-2c787c56a82880e898ade2a7463bb60c?pvs=21),339,Baja,FR-339,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
FR-340: El sistema permitirá la configuración de parámetros regionales para asegurar que la visualización de fechas y horas sea coherente con la ubicación geográfica de la planta.,Functional Suitability,Aprobado,ADM-024: Configuración General del Sistema (https://www.notion.so/ADM-024-Configuraci-n-General-del-Sistema-2c787c56a82880e898ade2a7463bb60c?pvs=21),340,Media,FR-340,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-341: El sistema soportará la selección de unidades de medida estándar, aplicando las conversiones necesarias en todas las interfaces operativas.",Functional Suitability,Aprobado,ADM-024: Configuración General del Sistema (https://www.notion.so/ADM-024-Configuraci-n-General-del-Sistema-2c787c56a82880e898ade2a7463bb60c?pvs=21),341,Baja,FR-341,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-342: El sistema implementará el control de versiones de la configuración global, permitiendo la reversión de cambios en caso de inconsistencias detectadas.",Reliability,Aprobado,ADM-024: Configuración General del Sistema (https://www.notion.so/ADM-024-Configuraci-n-General-del-Sistema-2c787c56a82880e898ade2a7463bb60c?pvs=21),342,Media,FR-342,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-343: Sincronización de Parámetros: Las actualizaciones de la configuración global deben propagarse de forma eficiente a todas las sesiones de usuario vigentes.,Performance Efficiency,Aprobado,ADM-024: Configuración General del Sistema (https://www.notion.so/ADM-024-Configuraci-n-General-del-Sistema-2c787c56a82880e898ade2a7463bb60c?pvs=21),343,Media,NFR-343,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-344: Integridad de Archivos: El sistema validará técnicamente los recursos multimedia cargados para prevenir la introducción de archivos maliciosos o de formato incompatible.,Security,Aprobado,ADM-024: Configuración General del Sistema (https://www.notion.so/ADM-024-Configuraci-n-General-del-Sistema-2c787c56a82880e898ade2a7463bb60c?pvs=21),344,Media,NFR-344,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-345: El sistema registrará en un rastro técnico todas las operaciones críticas (Creación, Modificación, Eliminación, Consulta) incluyendo la marca de tiempo, identidad del ejecutor y el estado previo y posterior del dato.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),345,Alta,FR-345,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-346: El sistema integrará una cadena de integridad criptográfica para enlazar cada registro de auditoría con el anterior, permitiendo la detección técnica de cualquier intento de manipulación del historial.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),346,Alta,FR-346,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-347: El rastro de auditoría operará bajo políticas de inmutabilidad técnica, impidiendo cualquier acción de edición o borrado del registro histórico, incluso para perfiles administrativos.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),347,Alta,FR-347,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-348: El sistema proporcionará una interfaz de consulta avanzada para fines de auditoría, permitiendo el filtrado detallado por periodos, usuarios, tipos de operación y entidades afectadas.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),348,Alta,FR-348,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-349: Las consultas de auditoría presentarán la información técnica de forma estructurada, permitiendo la visualización detallada de los cambios y la exportación de registros para revisiones externas.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),349,Alta,FR-349,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-350: El sistema automatizará el ciclo de vida de los datos de auditoría, gestionando el archivado de registros históricos sin comprometer la integridad de la cadena de trazabilidad.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),350,Alta,FR-350,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-351: El sistema realizará validaciones periódicas y automáticas de la integridad del rastro técnico, notificando de inmediato ante cualquier anomalía detectada en los registros.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),351,Alta,FR-351,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
FR-352: El sistema incluirá un tablero de análisis de auditoría que visualice las tendencias de actividad técnica y facilite la detección de patrones operativos inusuales.,Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),352,Media,FR-352,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
"FR-353: El sistema permitirá la exportación certificada del rastro de auditoría, incluyendo los metadatos de validación criptográfica para su verificación externa en procesos de cumplimiento.",Functional Suitability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),353,Media,FR-353,FR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-354: Desempeño de Registro: El proceso de captura de auditoría no debe penalizar los tiempos de respuesta de las transacciones operativas del sistema.,Performance Efficiency,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),354,Alta,NFR-354,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-355: Rendimiento de Consulta: Las interfaces de revisión técnica deben garantizar tiempos de respuesta eficientes incluso ante grandes volúmenes de datos históricos acumulados.,Performance Efficiency,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),355,Alta,NFR-355,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-356: Estructura de Persistencia: El almacenamiento del rastro técnico empleará estrategias de persistencia optimizadas para asegurar la integridad y velocidad de acceso a los datos.,Performance Efficiency,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),356,Alta,NFR-356,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-357: Cifrado del Historial: Los datos de auditoría se almacenarán bajo protocolos de cifrado robustos para proteger la información sensible contenida en los registros de cambios.,Security,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),357,Alta,NFR-357,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-358: Conservación Normativa: El sistema mantendrá el registro histórico durante el periodo legal y normativo exigido por los estándares de gestión de activos críticos.,Reliability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),358,Alta,NFR-358,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-359: Disponibilidad Offline: La funcionalidad de auditoría debe permitir la extracción de datos para su análisis independiente en entornos técnicos externos.,Reliability,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),359,Media,NFR-359,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
NFR-360: Meta-Auditoríaoría: El sistema registrará los accesos a las propias herramientas de auditoría para asegurar que el uso de la información de trazabilidad sea también auditable.,Security,Aprobado,ADM-032: Sistema de Auditoríaoría Inmutable (Auditoría Trail) (https://www.notion.so/ADM-032-Sistema-de-Auditor-aor-a-Inmutable-Auditor-a-Trail-30e87c56a8288047a465f913d7ea075d?pvs=21),360,Media,NFR-360,NFR,juan david julio serrano,"March 1, 2026 1:22 PM"
